tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,2,0
11,1,2,0
12,1,2,0
13,2,4,0
14,4,4,0
15,5,4,0
16,7,4,0
17,8,4,0
18,8,4,0
19,8,4,0
20,8,4,0
21,8,4,0
22,8,4,0
23,8,4,0
24,6,2,4
25,6,4,4
26,6,4,4
27,6,3,6
28,6,3,6
29,6,4,6
30,6,4,6
