tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,1,0
8,1,2,0
9,1,4,0
10,1,5,0
11,1,6,0
12,1,6,0
13,1,7,0
14,1,7,0
15,1,7,0
16,2,7,0
17,0,5,4
18,0,5,4
19,0,7,4
20,0,9,4
21,0,9,4
22,0,9,4
23,0,9,4
24,0,9,4
25,0,9,4
26,0,9,4
27,0,9,4
28,0,9,4
29,1,9,4
30,2,9,4
31,2,9,4
32,3,9,4
33,3,9,6
34,4,9,6
35,3,8,8
36,3,8,8
37,3,8,8
38,3,8,8
39,3,8,8
40,2,7,10
41,1,8,10
42,0,9,10
43,0,9,10
44,1,9,11
45,3,8,12
46,3,8,12
47,3,9,12
48,3,9,12
49,3,9,12
50,3,9,12
