tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,1,0,0
7,2,0,0
8,3,0,0
9,5,0,0
10,8,0,0
11,9,1,0
12,10,1,0
13,9,0,2
14,8,1,3
15,6,2,5
16,4,2,7
17,4,1,9
18,4,1,10
19,3,2,10
20,3,3,10
21,2,2,13
22,2,3,15
23,2,3,15
24,2,4,15
25,2,4,15
26,1,5,15
27,1,5,15
28,1,5,18
29,1,6,18
30,0,8,18
31,0,8,18
32,0,8,18
33,0,8,18
34,0,8,18
35,0,8,18
36,0,8,18
37,0,8,18
38,0,9,19
39,0,9,20
40,0,9,20
41,0,9,20
42,3,7,20
43,4,7,20
