tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,3,2,0
7,6,3,0
8,7,5,0
9,8,5,0
10,10,5,0
11,11,5,0
12,11,5,0
13,9,3,4
14,9,3,4
15,9,3,4
16,7,3,6
17,7,3,8
18,7,2,11
19,7,2,11
20,7,2,11
21,7,2,11
22,7,2,11
23,7,2,12
24,7,2,12
25,7,2,12
26,7,2,12
27,7,2,12
28,7,2,12
29,6,1,14
30,6,1,14
31,6,1,15
32,6,1,15
33,6,1,15
34,5,2,15
35,5,2,15
36,5,2,15
37,5,2,15
38,5,2,15
39,5,2,15
40,5,2,15
41,5,2,16
42,5,2,16
