tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,2,0
6,0,5,0
7,0,7,0
8,0,8,0
9,0,8,0
10,0,10,0
11,0,15,0
12,0,16,0
13,0,16,0
14,0,16,0
15,0,16,0
16,0,16,0
17,0,16,0
18,0,16,0
19,0,16,0
20,0,16,0
21,0,16,0
22,0,16,0
23,0,16,0
24,1,15,0
25,1,15,0
26,2,14,2
27,2,14,2
28,0,13,6
29,0,13,7
30,0,13,9
31,0,13,9
32,2,12,9
33,3,11,9
34,3,11,9
35,3,11,9
36,3,11,9
37,3,11,9
38,3,11,10
39,3,11,11
40,3,11,11
41,3,11,11
42,3,11,11
43,3,11,11
44,3,11,13
45,3,11,13
