tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,7,0
8,6,6,2
9,6,5,4
10,7,5,4
11,7,3,6
12,7,3,6
13,7,3,6
14,7,3,6
15,7,3,7
16,7,3,7
17,7,3,7
18,7,3,7
19,6,4,7
20,5,6,7
21,5,7,7
22,5,7,7
23,5,7,7
24,6,6,7
25,6,6,7
26,6,6,7
27,6,6,7
28,6,6,8
29,6,6,8
30,5,5,11
31,5,5,11
32,4,4,13
33,4,4,13
34,3,3,15
35,3,3,15
36,3,3,15
37,4,3,15
38,4,3,15
39,5,3,15
40,6,3,16
41,6,3,16
42,7,2,16
43,7,2,16
44,7,2,16
45,7,2,16
46,7,2,16
47,7,2,16
48,8,2,16
