tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,2,0,0
7,5,0,0
8,5,0,0
9,5,0,0
10,5,0,0
11,5,0,0
12,2,1,2
13,0,3,2
14,0,5,2
15,0,7,2
16,0,7,2
17,0,7,2
18,0,7,2
19,0,7,2
20,4,6,2
21,7,6,2
22,7,6,2
23,8,6,3
