tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,1,0,0
7,2,0,0
8,2,0,0
9,3,0,0
10,3,0,0
11,3,0,0
12,3,1,0
13,3,1,0
14,3,2,0
15,3,2,0
16,4,3,0
17,4,3,0
18,4,3,0
19,5,2,0
20,5,4,2
21,7,5,2
22,7,7,2
23,8,7,2
24,8,7,2
25,9,7,2
26,11,7,2
27,12,7,2
28,12,7,2
29,12,7,2
30,11,8,2
31,11,8,2
32,11,8,2
33,10,7,4
34,10,7,4
35,10,7,4
36,9,8,4
37,7,10,4
38,7,10,5
39,6,9,8
40,6,9,8
41,6,9,8
42,6,9,8
43,6,9,8
44,6,9,8
45,6,9,8
46,9,7,8
47,10,7,8
48,9,6,10
49,9,6,10
