tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,4,0
9,0,5,0
10,0,7,0
11,1,8,0
12,1,8,0
13,2,8,0
14,2,9,0
15,2,10,0
16,2,10,0
17,2,10,0
18,6,6,2
19,7,4,5
20,6,3,7
21,6,3,7
22,5,2,9
23,4,3,9
24,2,3,11
25,1,4,11
26,1,4,12
27,1,4,13
28,1,4,14
29,1,4,14
30,1,4,14
31,1,5,14
32,1,5,16
33,1,5,18
34,1,5,19
