tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,3,0,0
9,4,2,0
10,4,4,0
11,4,4,0
12,6,4,0
13,6,3,2
14,8,1,4
15,9,0,4
16,9,0,4
17,9,0,4
18,9,0,4
19,10,0,4
20,11,0,4
21,12,0,4
22,12,0,4
23,12,0,4
24,12,0,4
25,12,0,4
26,12,1,4
27,12,1,4
28,12,2,4
29,11,5,4
30,11,6,4
31,11,7,4
32,11,7,4
33,11,8,4
34,11,8,5
35,11,6,8
36,11,4,10
37,11,4,10
