tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,2,0,0
4,5,0,0
5,6,0,0
6,6,0,0
7,6,0,0
8,6,0,0
9,6,0,0
10,6,5,0
11,3,6,4
12,3,9,4
13,3,10,4
14,2,9,6
15,2,9,6
16,3,9,6
17,3,9,6
18,5,8,7
19,10,4,7
20,10,3,10
21,11,3,11
22,10,2,15
23,10,3,15
24,10,4,15
25,9,4,17
26,9,4,17
27,9,4,17
28,8,5,17
29,8,5,17
30,9,5,19
31,9,5,19
32,9,5,19
33,9,5,19
34,8,4,21
35,8,4,21
36,8,4,22
37,8,4,22
38,8,4,25
39,8,4,26
40,8,4,26
41,8,4,26
42,8,4,26
43,8,4,26
44,8,4,27
45,8,4,27
46,8,4,27
