tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,4,0
4,0,7,0
5,0,8,0
6,0,8,0
7,2,7,0
8,3,7,0
9,4,8,0
10,4,7,2
11,4,7,2
12,4,7,2
13,4,7,3
14,4,6,5
15,5,6,5
16,6,7,5
17,6,6,7
18,6,5,9
19,5,6,10
20,6,4,13
21,4,2,17
22,4,2,18
23,2,2,21
24,2,2,22
25,2,2,22
26,2,2,23
27,2,2,23
28,1,3,23
29,1,3,24
30,1,3,27
31,1,3,27
32,1,3,29
33,0,4,30
34,0,4,31
35,0,4,31
36,0,4,32
37,0,4,34
38,0,4,36
39,1,3,36
40,1,3,38
41,1,3,38
42,1,3,38
43,1,3,38
44,1,3,40
45,1,3,41
46,1,3,41
47,1,3,41
