tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,2,0
9,2,4,0
10,3,4,0
11,4,5,0
12,5,6,0
13,5,6,0
14,5,6,0
15,5,9,0
16,6,12,0
17,9,12,0
18,9,12,0
19,6,8,8
20,6,8,8
21,9,5,8
22,10,4,8
23,9,4,10
24,9,4,10
25,9,4,12
26,9,4,12
27,9,4,12
28,9,4,12
29,9,4,12
30,9,4,12
31,8,4,14
32,8,4,14
33,8,4,14
34,8,4,15
35,8,4,15
36,8,4,15
