tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,1,0
7,0,3,0
8,0,4,0
9,0,4,0
10,0,4,0
11,0,4,0
12,1,4,0
13,1,4,0
14,1,4,0
15,2,4,0
16,2,4,0
17,2,5,0
18,2,5,0
19,2,6,0
20,2,7,0
21,2,8,0
22,2,8,0
23,2,10,0
24,2,10,0
25,2,10,0
26,3,9,0
27,3,9,0
28,4,9,0
29,4,9,0
30,4,9,0
31,5,9,0
32,5,9,0
