tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,3,0
9,0,7,0
10,0,9,0
11,0,10,0
12,0,11,0
13,0,11,0
14,1,11,0
15,1,11,0
16,1,11,0
17,1,11,0
18,1,11,0
19,1,7,4
20,5,4,5
21,6,4,6
22,5,3,8
23,6,3,8
24,6,3,8
25,6,3,8
26,6,3,8
27,6,3,8
28,7,2,9
29,7,2,9
30,7,2,9
31,7,2,9
32,7,2,9
33,6,3,9
34,6,3,9
35,6,3,9
36,6,3,10
